Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   4644, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6534, rd_minus:   5566, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 177 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2944, rd_minus:   3088, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 178 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4506, rd_minus:   6396, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 179 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    996, rd_minus:   2366, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 180 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8992, rd_minus:   8794, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 181 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9624, rd_minus:  10572, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 182 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    936, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 183 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5056, rd_minus:   5986, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 184 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8852, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 185 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    536, rd_minus:    354, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 186 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    934, rd_minus:    938, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 187 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5060, rd_minus:   5664, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 188 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    520, rd_minus:    520, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 189 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1300, rd_minus:   1322, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 190 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1556, rd_minus:   1510, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 191 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    214, rd_minus:    296, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 192 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15090, rd_minus:  18284, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 193 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5664, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 194 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    888, rd_minus:    876, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 195 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1064, rd_minus:    820, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 196 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    828, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 197 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1806, rd_minus:   1872, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 198 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1632, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 199 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2436, rd_minus:   2334, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 200 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1104, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 201 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1776, rd_minus:   1616, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 202 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    756, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 203 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    788, rd_minus:   1268, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 204 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3836, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 205 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    748, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 206 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2158, rd_minus:   2148, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 207 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3786, rd_minus:   3834, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 208 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1166, rd_minus:   1206, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 209 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9378, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 210 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2796, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 211 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5724, rd_minus:   4914, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 212 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6158, rd_minus:   5366, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 213 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    922, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 214 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6140, rd_minus:   6280, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 215 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    950, rd_minus:   1268, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 216 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    820, rd_minus:    834, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 217 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7650, rd_minus:   7632, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 218 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4776, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 219 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8910, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 220 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5420, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 221 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3294, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 222 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2794, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 223 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    556, rd_minus:    732, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 224 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    470, rd_minus:    694, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 225 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4718, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 226 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3664, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 227 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4716, rd_minus:   4664, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 228 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    952, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 229 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1188, rd_minus:   1202, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 230 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3732, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 231 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6676, rd_minus:   6048, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 232 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    208, rd_minus:    244, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 233 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3196, rd_minus:   3156, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 234 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6552, rd_minus:   4844, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 235 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    928, rd_minus:    918, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 236 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5950, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 237 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     46, rd_minus:     46, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 238 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    330, rd_minus:    306, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 239 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1536, rd_minus:   1472, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 240 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5612, rd_minus:   5228, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 241 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7742, rd_minus:   8770, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 242 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1782, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 243 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5912, rd_minus:   5488, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 244 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2616, rd_minus:   2782, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 245 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2122, rd_minus:   2202, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 246 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1998, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 247 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3758, rd_minus:   3918, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 248 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    850, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 249 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1584, rd_minus:   1600, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 250 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1888, rd_minus:   1812, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 251 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1976, rd_minus:   2218, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 252 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6690, rd_minus:   6238, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 253 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1556, rd_minus:   1548, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 254 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1088, rd_minus:    820, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 255 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1052, rd_minus:    994, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 256 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2820, rd_minus:   2820, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 257 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3822, rd_minus:    962, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 258 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7202, rd_minus:   6462, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 259 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4520, rd_minus:   2340, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 260 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5990, rd_minus:   5226, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 261 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    616, rd_minus:    590, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 262 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    572, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 263 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4284, rd_minus:   4600, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 264 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4632, rd_minus:   4518, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 265 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    260, rd_minus:    212, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 266 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1250, rd_minus:   1240, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 267 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    246, rd_minus:    190, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 268 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    900, rd_minus:   1072, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 269 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2580, rd_minus:   2796, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 270 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    172, rd_minus:    200, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 271 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5876, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 272 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    310, rd_minus:    390, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 273 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    702, rd_minus:    608, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 274 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1716, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 275 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2970, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 276 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3526, rd_minus:   3304, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 277 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3674, rd_minus:   2428, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 278 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3036, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 279 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1042, rd_minus:   1116, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 280 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4090, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 281 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5172, rd_minus:   4960, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 282 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1834, rd_minus:   1862, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 283 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1576, rd_minus:   1830, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 284 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7288, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 285 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    378, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 286 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5324, rd_minus:   4084, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 287 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15124, rd_minus:  14200, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 288 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1464, rd_minus:   1438, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 289 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    750, rd_minus:    538, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 290 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2968, rd_minus:   3228, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 291 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    122, rd_minus:     76, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 292 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7670, rd_minus:   9576, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 293 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    328, rd_minus:    358, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 294 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1788, rd_minus:   1822, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 295 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    422, rd_minus:    612, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 296 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  13040, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 297 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4888, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 298 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7708, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 299 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1916, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 300 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2520, rd_minus:   2500, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 301 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    320, rd_minus:    292, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 302 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2122, rd_minus:   1972, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 303 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1078, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 304 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1160, rd_minus:   1154, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 305 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    550, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 306 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7742, rd_minus:   7720, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 307 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5872, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 308 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12084, rd_minus:  12568, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 309 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3300, rd_minus:   4208, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 310 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1148, rd_minus:   1680, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 311 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7308, rd_minus:   3012, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 312 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1692, rd_minus:   1784, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 313 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1848, rd_minus:   1592, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 314 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    576, rd_minus:    574, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 315 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2100, rd_minus:   3290, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 316 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3000, rd_minus:   4376, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 317 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1754, rd_minus:   1120, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 318 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1316, rd_minus:   1634, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 319 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    128, rd_minus:    100, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 320 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    302, rd_minus:    244, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 321 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     76, rd_minus:     82, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 322 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8512, rd_minus:   7906, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 323 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    204, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 324 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5076, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 325 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7142, rd_minus:   7304, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 326 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1916, rd_minus:   2164, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 327 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4610, rd_minus:   5830, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 328 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3332, rd_minus:   3294, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 329 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10444, rd_minus:  12584, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 330 / 2072, payload_bits 2048, end_bits 24
