Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   8608, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4686, rd_minus:   4670, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 177 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4258, rd_minus:   4032, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 178 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2890, rd_minus:   2876, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 179 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9396, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 180 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8524, rd_minus:   8752, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 181 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    180, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 182 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3620, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 183 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7978, rd_minus:   8876, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 184 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8862, rd_minus:  13686, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 185 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  19540, rd_minus:  17600, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 186 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4468, rd_minus:   5008, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 187 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    320, rd_minus:    304, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 188 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3084, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 189 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7632, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 190 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    430, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 191 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8236, rd_minus:   7094, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 192 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    296, rd_minus:    546, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 193 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    188, rd_minus:    190, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 194 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  20674, rd_minus:  28416, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 195 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4710, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 196 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1080, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 197 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5124, rd_minus:   6856, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 198 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2424, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 199 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4716, rd_minus:   6906, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 200 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3516, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 201 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    376, rd_minus:    386, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 202 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    676, rd_minus:    856, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 203 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    690, rd_minus:    896, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 204 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2896, rd_minus:   3804, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 205 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7694, rd_minus:   7694, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 206 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11632, rd_minus:  11942, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 207 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    210, rd_minus:    208, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 208 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    576, rd_minus:    984, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 209 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12850, rd_minus:  14606, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 210 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6688, rd_minus:   6574, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 211 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  18394, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 212 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1768, rd_minus:   1568, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 213 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15660, rd_minus:  15622, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 214 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4180, rd_minus:   4294, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 215 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7390, rd_minus:   5340, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 216 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4764, rd_minus:   4276, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 217 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3448, rd_minus:   4920, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 218 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7036, rd_minus:   7360, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 219 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3960, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 220 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  20362, rd_minus:  19202, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 221 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    372, rd_minus:    368, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 222 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4834, rd_minus:   4662, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 223 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    106, rd_minus:    108, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 224 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   5370, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 225 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5464, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 226 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    320, rd_minus:    340, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 227 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2916, rd_minus:   3700, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 228 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4020, rd_minus:   4134, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 229 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11688, rd_minus:  11540, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 230 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1494, rd_minus:   1500, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 231 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  13280, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 232 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2964, rd_minus:   3784, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 233 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12036, rd_minus:  12552, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 234 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  18278, rd_minus:  18378, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 235 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2280, rd_minus:   1952, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 236 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7588, rd_minus:   7598, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 237 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    938, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 238 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5868, rd_minus:   7460, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 239 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11560, rd_minus:  10492, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 240 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  14384, rd_minus:  15324, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 241 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   8112, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 242 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  11100, rd_minus:  10374, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 243 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  23266, rd_minus:  19950, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 244 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7104, rd_minus:   5708, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 245 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7064, rd_minus:   7288, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 246 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6228, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 247 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8124, rd_minus:   8820, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 248 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1218, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 249 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    632, rd_minus:    558, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 250 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8172, rd_minus:   8820, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 251 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2736, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 252 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2636, rd_minus:   2132, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 253 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2390, rd_minus:   3272, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 254 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4316, rd_minus:   4756, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 255 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3376, rd_minus:   3608, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 256 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10708, rd_minus:   8928, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 257 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6412, rd_minus:   7266, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 258 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5034, rd_minus:   9060, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 259 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    488, rd_minus:    454, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 260 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8714, rd_minus:   8188, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 261 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    700, rd_minus:    538, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 262 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    448, rd_minus:    340, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 263 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  13962, rd_minus:  14196, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 264 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2280, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 265 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    368, rd_minus:    450, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 266 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    780, rd_minus:    902, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 267 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1032, rd_minus:   1060, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 268 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    328, rd_minus:    328, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 269 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2208, rd_minus:   1946, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 270 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4464, rd_minus:   3942, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 271 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7688, rd_minus:   7800, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 272 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4948, rd_minus:   6546, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 273 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4582, rd_minus:   3876, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 274 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7016, rd_minus:  12224, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 275 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2152, rd_minus:   1744, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 276 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1542, rd_minus:   1742, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 277 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2700, rd_minus:   3278, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 278 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1354, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 279 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4426, rd_minus:   4406, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 280 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    896, rd_minus:   1200, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 281 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6312, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 282 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4324, rd_minus:   4172, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 283 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6262, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 284 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    170, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 285 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    318, rd_minus:    326, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 286 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    156, rd_minus:    154, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 287 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  17312, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 288 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    102, rd_minus:    102, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 289 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4592, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 290 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2386, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 291 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    312, rd_minus:    276, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 292 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2876, rd_minus:   2924, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 293 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7964, rd_minus:   7220, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 294 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9124, rd_minus:   9400, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 295 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9208, rd_minus:  10176, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 296 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    786, rd_minus:    712, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 297 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8856, rd_minus:   8870, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 298 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  25928, rd_minus:  31880, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 299 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4888, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 300 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  20384, rd_minus:  18582, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 301 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4566, rd_minus:   5312, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 302 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4230, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 303 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  41494, rd_minus:  51082, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 304 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3068, rd_minus:   3110, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 305 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10192, rd_minus:   8976, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 306 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7440, rd_minus:   5984, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 307 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4858, rd_minus:   5262, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 308 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    354, rd_minus:    432, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 309 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    398, rd_minus:    462, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 310 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1734, rd_minus:   2254, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 311 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3496, rd_minus:   5088, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 312 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5898, rd_minus:   6224, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 313 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10798, rd_minus:  11486, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 314 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7092, rd_minus:   5604, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 315 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2384, rd_minus:   2780, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 316 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    394, rd_minus:    504, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 317 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  25770, rd_minus:  26496, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 318 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    446, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 319 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  16624, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 320 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6724, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 321 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  39966, rd_minus:  34754, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 322 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  35364, rd_minus:  38186, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 323 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6182, rd_minus:   6166, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 324 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6376, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 325 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6496, rd_minus:   6362, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 326 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    324, rd_minus:    420, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 327 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    706, rd_minus:    670, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 328 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    218, rd_minus:    198, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 329 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6732, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 330 / 2072, payload_bits 2048, end_bits 24
