Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:  10442, rd_minus:   6220, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3328, rd_minus:   3452, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 177 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1670, rd_minus:   2816, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 178 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4776, rd_minus:   3540, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 179 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  14092, rd_minus:  12232, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 180 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2952, rd_minus:   2068, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 181 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2360, rd_minus:   3592, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 182 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  49260, rd_minus:  51822, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 183 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3522, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 184 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1484, rd_minus:   1432, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 185 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5924, rd_minus:   5272, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 186 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    778, rd_minus:    880, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 187 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1396, rd_minus:   1284, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 188 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2104, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 189 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2760, rd_minus:   2732, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 190 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2922, rd_minus:   3056, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 191 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  12450, rd_minus:  22062, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 192 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2290, rd_minus:   2290, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 193 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1212, rd_minus:    848, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 194 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    364, rd_minus:    148, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 195 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2976, rd_minus:   2530, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 196 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2100, rd_minus:   1842, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 197 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5916, rd_minus:  10068, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 198 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5834, rd_minus:   9254, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 199 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3022, rd_minus:   3026, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 200 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     86, rd_minus:    160, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 201 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    364, rd_minus:    668, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 202 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1696, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 203 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2882, rd_minus:   1378, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 204 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7684, rd_minus:   7696, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 205 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  18130, rd_minus:  18158, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 206 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  17764, rd_minus:  17828, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 207 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8890, rd_minus:   8896, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 208 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9670, rd_minus:   9642, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 209 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  14118, rd_minus:  10322, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 210 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9682, rd_minus:   4864, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 211 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  18078, rd_minus:  11854, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 212 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  16640, rd_minus:  10752, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 213 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  17066, rd_minus:  10922, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 214 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3148, rd_minus:   2602, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 215 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7308, rd_minus:  14606, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 216 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4688, rd_minus:   2472, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 217 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  13280, rd_minus:  13280, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 218 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5696, rd_minus:   2396, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 219 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1852, rd_minus:   2110, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 220 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2292, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 221 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    508, rd_minus:    504, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 222 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    110, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 223 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    246, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 224 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1700, rd_minus:   1346, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 225 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   9480, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 226 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  17866, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 227 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10714, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 228 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  13462, rd_minus:  14524, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 229 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5504, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 230 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4820, rd_minus:   5140, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 231 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5144, rd_minus:   4048, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 232 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5452, rd_minus:   4408, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 233 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:  14640, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 234 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    860, rd_minus:    632, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 235 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5668, rd_minus:   5478, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 236 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3140, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 237 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5270, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 238 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6724, rd_minus:   5732, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 239 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4666, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 240 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2758, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 241 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7384, rd_minus:   7320, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 242 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  17652, rd_minus:  18174, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 243 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1628, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 244 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2474, rd_minus:   2716, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 245 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3282, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 246 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    196, rd_minus:    264, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 247 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6644, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 248 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2086, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 249 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    826, rd_minus:    816, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 250 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8128, rd_minus:   7918, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 251 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3592, rd_minus:   5084, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 252 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6378, rd_minus:   5428, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 253 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2844, rd_minus:   2148, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 254 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15492, rd_minus:  19062, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 255 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4160, rd_minus:   4252, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 256 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    360, rd_minus:    384, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 257 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4716, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 258 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5244, rd_minus:   2492, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 259 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6062, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 260 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    720, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 261 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7516, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 262 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2832, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 263 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3164, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 264 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2988, rd_minus:   2568, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 265 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3156, rd_minus:   4294, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 266 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    956, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 267 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1620, rd_minus:   1314, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 268 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2126, rd_minus:   4216, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 269 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2612, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 270 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    800, rd_minus:    940, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 271 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9280, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 272 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    458, rd_minus:    410, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 273 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    866, rd_minus:    720, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 274 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5048, rd_minus:   5124, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 275 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  17692, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 276 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  10216, rd_minus:   7208, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 277 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   8972, rd_minus:   8144, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 278 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3600, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 279 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1284, rd_minus:   1250, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 280 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1118, rd_minus:    860, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 281 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    130, rd_minus:    160, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 282 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1284, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 283 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3874, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 284 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3562, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 285 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3708, rd_minus:   2090, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 286 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1998, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 287 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4882, rd_minus:   5080, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 288 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3206, rd_minus:   2820, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 289 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2664, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 290 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2050, rd_minus:   2064, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 291 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3610, rd_minus:   3094, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 292 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1472, rd_minus:   1956, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 293 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9672, rd_minus:   8182, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 294 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    216, rd_minus:    264, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 295 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    244, rd_minus:    168, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 296 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1364, rd_minus:   2010, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 297 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1136, rd_minus:   1876, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 298 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2962, rd_minus:   3186, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 299 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   4676, rd_minus:   5552, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 300 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1392, rd_minus:   2548, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 301 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    790, rd_minus:    766, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 302 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   7496, rd_minus:  11988, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 303 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3318, rd_minus:   3338, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 304 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  18982, rd_minus:   8404, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 305 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1756, rd_minus:   1730, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 306 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2896, rd_minus:   1988, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 307 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1606, rd_minus:   2312, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 308 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3134, rd_minus:   4682, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 309 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3984, rd_minus:   2176, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 310 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   6568, rd_minus:   6914, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 311 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1652, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 312 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  20492, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 313 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   9536, rd_minus:  10702, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 314 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1008, rd_minus:    788, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 315 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2536, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 316 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  15068, rd_minus:  15500, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 317 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   5972, rd_minus:   5988, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 318 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2196, rd_minus:   2876, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 319 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3024, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 320 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2640, rd_minus:   2428, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 321 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    182, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 322 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     90, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 323 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   1040, rd_minus:   1188, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 324 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:    318, rd_minus:    120, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 325 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   3768, rd_minus:   2444, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 326 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:  16906, rd_minus:  15382, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 327 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3104, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 328 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:   2352, rd_minus:   5348, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 329 / 2072, payload_bits 2048, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1408, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 330 / 2072, payload_bits 2048, end_bits 24
